Experiment,Target,LLM,Class,Frequency,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Precision,Recall,F1,Prevalence,Detection Rate,Detection Prevalence,Balanced Accuracy
don_300,DiseaseLevel1,gpt4o,japanese encephalitis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4o,listeriosis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4o,hepatitis e,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,DiseaseLevel1,gpt4o,pseudomonas aeruginosa,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4o,cchf,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4o,na,NA,NA,0.9033,NA,NA,0,NA,NA,0,0,0.0967,NA
don_300,DiseaseLevel1,gpt4o,pertussis,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4o,acute haemorrhagic fever syndrome,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4o,legionellosis,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4o,novel coronavirus (ncov),NA,NA,0.9867,NA,NA,0,NA,NA,0,0,0.0133,NA
don_300,DiseaseLevel1,gpt4o,zika virus,NA,NA,0.9933,NA,NA,0,NA,NA,0,0,0.0067,NA
don_300,DiseaseLevel1,gpt4o,zika,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,ISO,gpt4o,uga,4,0.9167,0.9965,0.9167,0.9965,0.9167,0.9167,0.9167,0.04,0.0367,0.04,0.9566
don_300,ISO,gpt4o,jam,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,gin,6.3,0.5263,1,1,0.969,1,0.5263,0.6897,0.0633,0.0333,0.0333,0.7632
don_300,ISO,gpt4o,isr,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,sdn,1.7,0.2,0.9966,0.5,0.9866,0.5,0.2,0.2857,0.0167,0.0033,0.0067,0.5983
don_300,ISO,gpt4o,cog,1.3,0.5,0.9966,0.6667,0.9933,0.6667,0.5,0.5714,0.0133,0.0067,0.01,0.7483
don_300,ISO,gpt4o,tur,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,sle,2,0.1667,0.9966,0.5,0.9832,0.5,0.1667,0.25,0.02,0.0033,0.0067,0.5816
don_300,ISO,gpt4o,eth,2.7,0.375,1,1,0.9832,1,0.375,0.5455,0.0267,0.01,0.01,0.6875
don_300,ISO,gpt4o,som,1.3,0.25,1,1,0.99,1,0.25,0.4,0.0133,0.0033,0.0033,0.625
don_300,ISO,gpt4o,ago,3,0.8889,0.9931,0.8,0.9966,0.8,0.8889,0.8421,0.03,0.0267,0.0333,0.941
don_300,ISO,gpt4o,gnb,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,lbr,4,0.25,1,1,0.9697,1,0.25,0.4,0.04,0.01,0.01,0.625
don_300,ISO,gpt4o,civ,1,0.3333,0.9966,0.5,0.9933,0.5,0.3333,0.4,0.01,0.0033,0.0067,0.665
don_300,ISO,gpt4o,nga,4,0.3333,1,1,0.973,1,0.3333,0.5,0.04,0.0133,0.0133,0.6667
don_300,ISO,gpt4o,idn,2,0.8333,1,1,0.9966,1,0.8333,0.9091,0.02,0.0167,0.0167,0.9167
don_300,ISO,gpt4o,pak,1,1,1,1,1,1,1,1,0.01,0.01,0.01,1
don_300,ISO,gpt4o,zaf,1.7,0.4,1,1,0.9899,1,0.4,0.5714,0.0167,0.0067,0.0067,0.7
don_300,ISO,gpt4o,sen,2,0.1667,1,1,0.9833,1,0.1667,0.2857,0.02,0.0033,0.0033,0.5833
don_300,ISO,gpt4o,tza,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,ISO,gpt4o,jpn,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,egy,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,ind,1.3,0.25,1,1,0.99,1,0.25,0.4,0.0133,0.0033,0.0033,0.625
don_300,ISO,gpt4o,caf,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,ISO,gpt4o,tha,0.3,1,0.9967,0.5,1,0.5,1,0.6667,0.0033,0.0033,0.0067,0.9983
don_300,ISO,gpt4o,bra,1,0.6667,0.9966,0.6667,0.9966,0.6667,0.6667,0.6667,0.01,0.0067,0.01,0.8316
don_300,ISO,gpt4o,gha,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,gbr,2,0.5,1,1,0.9899,1,0.5,0.6667,0.02,0.01,0.01,0.75
don_300,ISO,gpt4o,rwa,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,ISO,gpt4o,hnd,1,0,1,NA,0.99,NA,0,NA,0.01,0,0,0.5
don_300,ISO,gpt4o,tcd,2,0.3333,0.9932,0.5,0.9865,0.5,0.3333,0.4,0.02,0.0067,0.0133,0.6633
don_300,ISO,gpt4o,mex,0.3,0,0.9967,0,0.9967,0,0,NA,0.0033,0,0.0033,0.4983
don_300,ISO,gpt4o,bfa,2,0,0.9966,0,0.9799,0,0,NA,0.02,0,0.0033,0.4983
don_300,ISO,gpt4o,cod,6.3,0.4737,0.9964,0.9,0.9655,0.9,0.4737,0.6207,0.0633,0.03,0.0333,0.7351
don_300,ISO,gpt4o,chn,3,0.6667,1,1,0.9898,1,0.6667,0.8,0.03,0.02,0.02,0.8333
don_300,ISO,gpt4o,omn,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,gab,1.7,0.6,1,1,0.9933,1,0.6,0.75,0.0167,0.01,0.01,0.8
don_300,ISO,gpt4o,zmb,1.7,0.2,1,1,0.9866,1,0.2,0.3333,0.0167,0.0033,0.0033,0.6
don_300,ISO,gpt4o,khm,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,ISO,gpt4o,ken,1.7,0.6,1,1,0.9933,1,0.6,0.75,0.0167,0.01,0.01,0.8
don_300,ISO,gpt4o,vnm,1.7,1,1,1,1,1,1,1,0.0167,0.0167,0.0167,1
don_300,ISO,gpt4o,usa,2,0.3333,1,1,0.9866,1,0.3333,0.5,0.02,0.0067,0.0067,0.6667
don_300,ISO,gpt4o,bih,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,ner,1.7,0.8,1,1,0.9966,1,0.8,0.8889,0.0167,0.0133,0.0133,0.9
don_300,ISO,gpt4o,rou,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,kor,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,bgd,0.7,1,0.9966,0.6667,1,0.6667,1,0.8,0.0067,0.0067,0.01,0.9983
don_300,ISO,gpt4o,moz,1.3,0.5,1,1,0.9933,1,0.5,0.6667,0.0133,0.0067,0.0067,0.75
don_300,ISO,gpt4o,col,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,ben,1.7,0.4,1,1,0.9899,1,0.4,0.5714,0.0167,0.0067,0.0067,0.7
don_300,ISO,gpt4o,phl,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,chl,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,dnk,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,ISO,gpt4o,bdi,0.7,0,0.9866,0,0.9932,0,0,NA,0.0067,0,0.0133,0.4933
don_300,ISO,gpt4o,nor,0.3,0,0.9967,0,0.9967,0,0,NA,0.0033,0,0.0033,0.4983
don_300,ISO,gpt4o,mrt,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,cmr,1.3,0.5,1,1,0.9933,1,0.5,0.6667,0.0133,0.0067,0.0067,0.75
don_300,ISO,gpt4o,nic,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,arg,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,kgz,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,dza,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4o,mus,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,can,0.3,1,0.9967,0.5,1,0.5,1,0.6667,0.0033,0.0033,0.0067,0.9983
don_300,ISO,gpt4o,hkg,1,0.6667,1,1,0.9966,1,0.6667,0.8,0.01,0.0067,0.0067,0.8333
don_300,ISO,gpt4o,mac,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,mdg,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,deu,0.3,0,0.99,0,0.9966,0,0,NA,0.0033,0,0.01,0.495
don_300,ISO,gpt4o,fra,1,0.3333,0.9966,0.5,0.9933,0.5,0.3333,0.4,0.01,0.0033,0.0067,0.665
don_300,ISO,gpt4o,per,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,abw,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,zwe,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,ISO,gpt4o,afg,1,0.6667,0.9966,0.6667,0.9966,0.6667,0.6667,0.6667,0.01,0.0067,0.01,0.8316
don_300,ISO,gpt4o,mwi,1,0,1,NA,0.99,NA,0,NA,0.01,0,0,0.5
don_300,ISO,gpt4o,pyf,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,irq,0.7,1,0.9933,0.5,1,0.5,1,0.6667,0.0067,0.0067,0.0133,0.9966
don_300,ISO,gpt4o,cyp,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,syc,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,bol,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,guf,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,che,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,xko,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,hti,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,mli,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,ISO,gpt4o,npl,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4o,sau,0.3,1,0.9799,0.1429,1,0.1429,1,0.25,0.0033,0.0033,0.0233,0.99
don_300,ISO,gpt4o,mys,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,rus,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,ISO,gpt4o,sgp,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,ISO,gpt4o,gmb,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4o,ssd,NA,NA,0.9833,NA,NA,0,NA,NA,0,0,0.0167,NA
don_300,ISO,gpt4o,na,NA,NA,0.5933,NA,NA,0,NA,NA,0,0,0.4067,NA
don_300,ISO,gpt4o,drc,NA,NA,0.9933,NA,NA,0,NA,NA,0,0,0.0067,NA
don_300,ISO,gpt4o,slv,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,ISO,gpt4o,lka,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,ebola virus,22,0.8485,1,1,0.959,1,0.8485,0.918,0.22,0.1867,0.1867,0.9242
don_300,DiseaseLevel1,gpt4omini,dengue fever,2.7,0.75,0.9966,0.8571,0.9932,0.8571,0.75,0.8,0.0267,0.02,0.0233,0.8733
don_300,DiseaseLevel1,gpt4omini,polio,5,1,0.993,0.8824,1,0.8824,1,0.9375,0.05,0.05,0.0567,0.9965
don_300,DiseaseLevel1,gpt4omini,measles,2.3,0.7143,1,1,0.9932,1,0.7143,0.8333,0.0233,0.0167,0.0167,0.8571
don_300,DiseaseLevel1,gpt4omini,lassa fever,2,1,1,1,1,1,1,1,0.02,0.02,0.02,1
don_300,DiseaseLevel1,gpt4omini,meningococcal disease,10.3,0.8065,0.9926,0.9259,0.978,0.9259,0.8065,0.8621,0.1033,0.0833,0.09,0.8995
don_300,DiseaseLevel1,gpt4omini,cholera,19.7,0.7966,0.9876,0.94,0.952,0.94,0.7966,0.86240000000000006,0.1967,0.1567,0.1667,0.8921
don_300,DiseaseLevel1,gpt4omini,yellow fever,3,0.8889,0.9966,0.8889,0.9966,0.8889,0.8889,0.8889,0.03,0.0267,0.03,0.9427
don_300,DiseaseLevel1,gpt4omini,influenza a,7,0.9048,0.9857,0.8261,0.9928,0.8261,0.9048,0.8636,0.07,0.0633,0.0767,0.9452
don_300,DiseaseLevel1,gpt4omini,e. coli,1.3,0.75,1,1,0.9966,1,0.75,0.8571,0.0133,0.01,0.01,0.875
don_300,DiseaseLevel1,gpt4omini,zika virus disease,1,0.6667,0.9933,0.5,0.9966,0.5,0.6667,0.5714,0.01,0.0067,0.0133,0.83
don_300,DiseaseLevel1,gpt4omini,rift valley fever,1,1,1,1,1,1,1,1,0.01,0.01,0.01,1
don_300,DiseaseLevel1,gpt4omini,streptococcus suis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,plague,1.7,0.8,1,1,0.9966,1,0.8,0.8889,0.0167,0.0133,0.0133,0.9
don_300,DiseaseLevel1,gpt4omini,"hand, foot, and mouth disease",0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,chikungunya,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,DiseaseLevel1,gpt4omini,marburg fever,3,0.8889,0.9966,0.8889,0.9966,0.8889,0.8889,0.8889,0.03,0.0267,0.03,0.9427
don_300,DiseaseLevel1,gpt4omini,hantavirus,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,DiseaseLevel1,gpt4omini,sars-cov,1,0.6667,1,1,0.9966,1,0.6667,0.8,0.01,0.0067,0.0067,0.8333
don_300,DiseaseLevel1,gpt4omini,syndromic: neurological,4.3,0.7692,1,1,0.9897,1,0.7692,0.8696,0.0433,0.0333,0.0333,0.8846
don_300,DiseaseLevel1,gpt4omini,syndromic: respiratory,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,DiseaseLevel1,gpt4omini,nipah virus,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,syndromic: diarrhoeal,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,DiseaseLevel1,gpt4omini,west nile virus,1,1,0.9966,0.75,1,0.75,1,0.8571,0.01,0.01,0.0133,0.9983
don_300,DiseaseLevel1,gpt4omini,malaria,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,DiseaseLevel1,gpt4omini,leptospirosis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,typhoid,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,DiseaseLevel1,gpt4omini,human coronavirus oc43,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,mers-cov,1.3,0,1,NA,0.9867,NA,0,NA,0.0133,0,0,0.5
don_300,DiseaseLevel1,gpt4omini,staphylococcus,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,guillain-barre syndrome,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,DiseaseLevel1,gpt4omini,transmissible spongiform encephalopathy,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,leishmaniasis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,monkeypox,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,crimean-congo haemorrhagic fever,0.7,1,0.9966,0.6667,1,0.6667,1,0.8,0.0067,0.0067,0.01,0.9983
don_300,DiseaseLevel1,gpt4omini,enterovirus,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,oropouche fever,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,dysentery,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,japanese encephalitis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,listeriosis,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,hepatitis e,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,DiseaseLevel1,gpt4omini,pseudomonas aeruginosa,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,DiseaseLevel1,gpt4omini,na,NA,NA,0.9067,NA,NA,0,NA,NA,0,0,0.0933,NA
don_300,DiseaseLevel1,gpt4omini,pertussis,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,e.coli,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,acute haemorrhagic fever syndrome,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,legionellosis,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,ncov,NA,NA,0.99,NA,NA,0,NA,NA,0,0,0.01,NA
don_300,DiseaseLevel1,gpt4omini,acute respiratory syndrome,NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,DiseaseLevel1,gpt4omini,novel coronavirus (ncov),NA,NA,0.9967,NA,NA,0,NA,NA,0,0,0.0033,NA
don_300,ISO,gpt4omini,uga,4,0.9167,0.9965,0.9167,0.9965,0.9167,0.9167,0.9167,0.04,0.0367,0.04,0.9566
don_300,ISO,gpt4omini,jam,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,gin,6.3,0.7895,0.9893,0.8333,0.9858,0.8333,0.7895,0.8108,0.0633,0.05,0.06,0.8894
don_300,ISO,gpt4omini,isr,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,sdn,1.7,0.2,0.9966,0.5,0.9866,0.5,0.2,0.2857,0.0167,0.0033,0.0067,0.5983
don_300,ISO,gpt4omini,cog,1.3,0.5,1,1,0.9933,1,0.5,0.6667,0.0133,0.0067,0.0067,0.75
don_300,ISO,gpt4omini,tur,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,sle,2,0.1667,0.9898,0.25,0.9831,0.25,0.1667,0.2,0.02,0.0033,0.0133,0.5782
don_300,ISO,gpt4omini,eth,2.7,0.375,1,1,0.9832,1,0.375,0.5455,0.0267,0.01,0.01,0.6875
don_300,ISO,gpt4omini,som,1.3,0.25,1,1,0.99,1,0.25,0.4,0.0133,0.0033,0.0033,0.625
don_300,ISO,gpt4omini,ago,3,0.8889,0.9931,0.8,0.9966,0.8,0.8889,0.8421,0.03,0.0267,0.0333,0.941
don_300,ISO,gpt4omini,gnb,0.7,0.5,0.9966,0.5,0.9966,0.5,0.5,0.5,0.0067,0.0033,0.0067,0.7483
don_300,ISO,gpt4omini,lbr,4,0.4167,0.9965,0.8333,0.9762,0.8333,0.4167,0.5556,0.04,0.0167,0.02,0.7066
don_300,ISO,gpt4omini,civ,1,0.3333,0.9966,0.5,0.9933,0.5,0.3333,0.4,0.01,0.0033,0.0067,0.665
don_300,ISO,gpt4omini,nga,4,0.4167,0.9688,0.3571,0.9755,0.3571,0.4167,0.3846,0.04,0.0167,0.0467,0.6927
don_300,ISO,gpt4omini,idn,2,0,1,NA,0.98,NA,0,NA,0.02,0,0,0.5
don_300,ISO,gpt4omini,pak,1,1,1,1,1,1,1,1,0.01,0.01,0.01,1
don_300,ISO,gpt4omini,zaf,1.7,0.2,1,1,0.9866,1,0.2,0.3333,0.0167,0.0033,0.0033,0.6
don_300,ISO,gpt4omini,sen,2,0.1667,1,1,0.9833,1,0.1667,0.2857,0.02,0.0033,0.0033,0.5833
don_300,ISO,gpt4omini,tza,1,1,1,1,1,1,1,1,0.01,0.01,0.01,1
don_300,ISO,gpt4omini,jpn,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4omini,egy,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,ind,1.3,0.75,1,1,0.9966,1,0.75,0.8571,0.0133,0.01,0.01,0.875
don_300,ISO,gpt4omini,caf,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,ISO,gpt4omini,tha,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,bra,1,0.6667,0.9966,0.6667,0.9966,0.6667,0.6667,0.6667,0.01,0.0067,0.01,0.8316
don_300,ISO,gpt4omini,gha,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,gbr,2,0,1,NA,0.98,NA,0,NA,0.02,0,0,0.5
don_300,ISO,gpt4omini,rwa,1,0.3333,1,1,0.9933,1,0.3333,0.5,0.01,0.0033,0.0033,0.6667
don_300,ISO,gpt4omini,hnd,1,0,1,NA,0.99,NA,0,NA,0.01,0,0,0.5
don_300,ISO,gpt4omini,tcd,2,0.3333,1,1,0.9866,1,0.3333,0.5,0.02,0.0067,0.0067,0.6667
don_300,ISO,gpt4omini,mex,0.3,0,0.9967,0,0.9967,0,0,NA,0.0033,0,0.0033,0.4983
don_300,ISO,gpt4omini,bfa,2,0.3333,0.983,0.2857,0.9863,0.2857,0.3333,0.3077,0.02,0.0067,0.0233,0.6582
don_300,ISO,gpt4omini,cod,6.3,0.5263,0.9964,0.9091,0.9689,0.9091,0.5263,0.6667,0.0633,0.0333,0.0367,0.7614
don_300,ISO,gpt4omini,chn,3,0.6667,0.9966,0.8571,0.9898,0.8571,0.6667,0.75,0.03,0.02,0.0233,0.8316
don_300,ISO,gpt4omini,omn,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,gab,1.7,0.8,1,1,0.9966,1,0.8,0.8889,0.0167,0.0133,0.0133,0.9
don_300,ISO,gpt4omini,zmb,1.7,0.2,1,1,0.9866,1,0.2,0.3333,0.0167,0.0033,0.0033,0.6
don_300,ISO,gpt4omini,khm,0.7,1,1,1,1,1,1,1,0.0067,0.0067,0.0067,1
don_300,ISO,gpt4omini,ken,1.7,0.6,1,1,0.9933,1,0.6,0.75,0.0167,0.01,0.01,0.8
don_300,ISO,gpt4omini,vnm,1.7,1,1,1,1,1,1,1,0.0167,0.0167,0.0167,1
don_300,ISO,gpt4omini,usa,2,0.5,0.9966,0.75,0.9899,0.75,0.5,0.6,0.02,0.01,0.0133,0.7483
don_300,ISO,gpt4omini,bih,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,ner,1.7,0.2,1,1,0.9866,1,0.2,0.3333,0.0167,0.0033,0.0033,0.6
don_300,ISO,gpt4omini,rou,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,kor,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,bgd,0.7,1,0.9966,0.6667,1,0.6667,1,0.8,0.0067,0.0067,0.01,0.9983
don_300,ISO,gpt4omini,moz,1.3,0.75,1,1,0.9966,1,0.75,0.8571,0.0133,0.01,0.01,0.875
don_300,ISO,gpt4omini,col,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,ben,1.7,0.4,1,1,0.9899,1,0.4,0.5714,0.0167,0.0067,0.0067,0.7
don_300,ISO,gpt4omini,phl,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4omini,chl,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,dnk,0.7,0,1,NA,0.9933,NA,0,NA,0.0067,0,0,0.5
don_300,ISO,gpt4omini,bdi,0.7,0,0.9832,0,0.9932,0,0,NA,0.0067,0,0.0167,0.4916
don_300,ISO,gpt4omini,nor,0.3,0,0.9967,0,0.9967,0,0,NA,0.0033,0,0.0033,0.4983
don_300,ISO,gpt4omini,mrt,0.7,0.5,1,1,0.9967,1,0.5,0.6667,0.0067,0.0033,0.0033,0.75
don_300,ISO,gpt4omini,cmr,1.3,0.5,1,1,0.9933,1,0.5,0.6667,0.0133,0.0067,0.0067,0.75
don_300,ISO,gpt4omini,nic,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,arg,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,kgz,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,dza,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,mus,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,can,0.3,1,1,1,1,1,1,1,0.0033,0.0033,0.0033,1
don_300,ISO,gpt4omini,hkg,1,1,0.9966,0.75,1,0.75,1,0.8571,0.01,0.01,0.0133,0.9983
don_300,ISO,gpt4omini,mac,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
don_300,ISO,gpt4omini,mdg,0.3,0,1,NA,0.9967,NA,0,NA,0.0033,0,0,0.5
